Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.23827839719557914	1646	1636544	0	0	0	0	0	1724	3966	10938	0	402	94	42416	138	0.0
0.2353084376065047	1646	1631844	0	0	0	0	0	1630	3966	10844	0	402	0	41664	138	0.0
0.2316568479478066	1646	1625988	0	0	0	0	0	1630	3966	10652	0	402	0	40512	138	0.0
0.22829738546180436	1254	1621186	0	0	0	0	0	1630	3868	10456	0	304	0	39336	138	0.0
0.22523005014849798	1054	1616286	0	0	0	0	0	1630	3768	10256	0	304	0	38436	138	0.0
0.22260090559423537	1054	1612410	0	0	0	0	0	1528	3768	10052	0	304	0	37110	138	0.0
0.21992307317785675	950	1607418	0	0	0	0	0	1528	3664	9948	0	304	0	36694	138	0.0
0.21685573786455037	950	1601482	0	0	0	0	0	1528	3664	9524	0	304	0	36376	138	0.0
0.21417790544817178	950	1596514	0	0	0	0	0	1528	3556	9308	0	304	0	35728	138	0.0
0.2114513851696772	840	1592114	0	0	0	0	0	1528	3336	8868	0	304	0	34738	138	0.0
0.20901699206387847	840	1587522	0	0	0	0	0	1528	3224	8644	0	304	0	34066	138	0.0
0.20643653537173182	840	1582620	0	0	0	0	0	1528	3110	8188	0	304	0	33496	138	0.0
0.20371001509323725	724	1577864	0	0	0	0	0	1412	2994	7840	0	188	0	32568	138	0.0
0.20137299771167047	606	1573498	0	0	0	0	0	1294	2994	7722	0	188	0	31624	138	0.0
0.19918204391645164	606	1569298	0	0	0	0	0	1294	2874	7722	0	188	0	30544	138	0.0
0.19650421150007302	606	1562954	0	0	0	0	0	1294	2874	7478	0	188	0	30422	138	0.0
0.19377769122157845	606	1557498	0	0	0	0	0	1294	2874	7478	0	188	0	28934	138	0.0
0.19153804956424364	606	1552584	0	0	0	0	0	1294	2874	7226	0	188	0	28304	138	0.0
0.1894931593553727	606	1548104	0	0	0	0	0	1294	2746	7098	0	188	0	27664	138	0.0
0.18744826914650178	606	1543294	0	0	0	0	0	1164	2746	6968	0	188	0	27274	138	0.0
0.1855007546618628	606	1538674	0	0	0	0	0	1164	2746	6836	0	188	0	26746	138	0.0
0.18326111300452796	606	1533448	0	0	0	0	0	1030	2612	6702	0	188	0	26210	138	0.0
0.18180047714104874	606	1529640	0	0	0	0	0	1030	2612	6566	0	188	0	26074	138	0.0
0.17960952334582989	606	1524810	0	0	0	0	0	1030	2336	6428	0	188	0	25246	0	0.0
0.17780807244753882	606	1519910	0	0	0	0	0	1030	2336	6428	0	188	0	24966	0	0.0
0.17605530941136374	606	1515366	0	0	0	0	0	1030	2194	6428	0	188	0	24540	0	0.0
0.17396173134037685	606	1509894	0	0	0	0	0	1030	2194	6140	0	188	0	24108	0	0.0
0.17186815326938995	606	1504346	0	0	0	0	0	1030	2194	6140	0	188	0	23378	0	0.0
0.16992063878475097	606	1499610	0	0	0	0	0	734	2194	5696	0	188	0	22934	0	0.0
0.16787574857588003	606	1494210	0	0	0	0	0	734	2044	5696	0	188	0	22184	0	0.0
0.1664151127124008	606	1490562	0	0	0	0	0	734	2044	5696	0	188	0	21272	0	0.0
0.16466234967622573	606	1485634	0	0	0	0	0	734	1890	5542	0	188	0	20964	0	0.0
0.16261745946735479	606	1479862	0	0	0	0	0	734	1890	5386	0	188	0	20340	0	0.0
0.16110813574175958	448	1475280	0	0	0	0	0	734	1890	5386	0	188	0	20182	0	0.0
0.15872243049807683	448	1468080	0	0	0	0	0	574	1890	5226	0	188	0	19862	0	0.0
0.15716441891036564	448	1463220	0	0	0	0	0	574	1890	5064	0	188	0	19700	0	0.0
